,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
174,8,18,66.43692517280579,10.24423360824585,0.968,5,3,128,36,256,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
175,8,19,48.495638608932495,6.920389652252197,0.968,5,2,128,45,512,7,0.054867120379071224,0.9485196938865132,0.146729884284077,0.8875455596195972,0.00020001733365496933,32,8,10
176,8,20,33.067184925079346,6.982156753540039,0.954,3,2,128,41,768,256,0.028039421728919094,0.9038859194018989,0.19269049127478116,0.5419146173488955,0.0001,32,8,10
177,8,21,66.75619840621948,10.082408905029297,0.972,5,3,128,45,512,7,0.054867120379071224,0.9485196938865132,0.146729884284077,0.8875455596195972,0.00020001733365496933,32,8,10
178,8,22,54.81708073616028,6.77876091003418,0.962,5,2,128,43,4,768,0.00935957092787254,0.9193104740950231,0.14437036585170915,0.5351790776519638,0.007749739953908195,32,8,10
179,9,0,51.52708673477173,6.775089740753174,0.966,5,2,128,17,768,768,0.09102319699384631,0.951390246417412,0.16687900820386176,0.9707795248619209,0.0025963507683407264,32,8,10
180,9,1,54.75211238861084,6.7089524269104,0.968,5,2,128,43,4,768,0.00935957092787254,0.9193104740950231,0.14437036585170915,0.5351790776519638,0.007749739953908195,32,8,10
181,9,2,26.665741443634033,6.909046173095703,0.946,3,2,128,41,768,256,0.028039421728919094,0.9038859194018989,0.19269049127478116,0.5419146173488955,0.0001,32,8,10
182,9,3,66.8054621219635,10.455839157104492,0.968,5,3,128,45,512,7,0.054867120379071224,0.9485196938865132,0.146729884284077,0.8875455596195972,0.00020001733365496933,32,8,10
183,9,4,22.20687961578369,6.887440204620361,0.922,2,2,32,15,128,768,0.08478112855324292,0.9834766379252852,0.053625299934916805,0.4200052443154796,0.002282203598925124,32,8,10
184,9,5,51.58932185173035,6.677652359008789,0.972,5,2,128,36,256,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
185,9,6,94.18797731399536,13.644892692565918,0.96,5,4,32,20,256,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.6915934305738174,0.001291027211386844,32,8,10
186,9,7,71.51010489463806,6.842209815979004,0.93,8,2,3,4,512,1536,0.04999446270025716,0.9623472847238512,0.09102258594294105,0.31292507486190235,0.00010288996938087522,32,8,10
187,9,8,44.2447624206543,13.568903923034668,0.952,2,4,64,42,128,512,0.03511889620605091,0.912736605878009,0.08680711841120445,0.7146124730697551,0.007690845899888553,32,8,10
188,9,9,22.114879608154297,9.96958065032959,0.862,1,3,32,18,128,1536,0.0523702914827628,0.9350466762547484,0.06980183243202624,0.974500419674581,0.0001,32,8,10
189,9,10,51.50201416015625,6.853483200073242,0.966,5,2,128,43,768,768,0.09102319699384631,0.951390246417412,0.146729884284077,0.8875455596195972,0.00020001733365496933,32,8,10
